start_time;end_time;duration_ms;direction_class;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1751444009786;1751444009971;185;stop;60;0;0;0;0;0
1751444011249;1751444011352;103;stop;60;60;0;0;0;0
1751444011352;1751444011460;108;stop;0;60;0;0;0;0
1751444012422;1751444012535;113;stop;0;60;0;0;0;0
1751444012535;1751444012787;252;stop;60;60;0;0;0;0
1751444013256;1751444013374;118;stop;60;60;0;0;0;0
1751444013374;1751444013472;98;stop;60;0;0;0;0;0
1751444014264;1751444014377;113;stop;60;0;0;0;0;0
1751444014377;1751444014491;114;stop;60;60;0;0;0;0
1751444015483;1751444015719;236;stop;60;0;0;0;0;0
1751444016783;1751444016990;207;stop;60;60;0;0;0;0
1751444017532;1751444017692;160;stop;60;60;0;0;0;0
1751444017692;1751444017837;145;stop;60;0;0;0;0;0
1751444019178;1751444019308;130;stop;60;0;0;0;0;0
1751444020635;1751444020747;112;stop;60;60;0;0;0;0
1751444020747;1751444020931;184;stop;60;0;0;0;0;0
1751444021661;1751444021795;134;stop;60;60;0;0;0;0
1751444023737;1751444023859;122;stop;60;60;0;0;0;0
1751444024121;1751444024247;126;stop;60;60;0;0;0;0
1751444024247;1751444024405;158;stop;60;0;0;0;0;0
1751444026575;1751444026704;129;stop;60;0;0;0;0;0
1751444027350;1751444027502;152;stop;0;60;0;0;0;0
1751444029374;1751444029574;200;stop;60;0;0;0;0;0
1751444031848;1751444031960;112;stop;60;60;0;0;0;0
1751444032219;1751444032403;184;stop;60;60;0;0;0;0
1751444032403;1751444032591;188;stop;60;0;0;0;0;0
1751444032980;1751444033103;123;stop;60;0;0;0;0;0
1751444034616;1751444034770;154;stop;60;0;0;0;0;0
1751444035693;1751444035924;231;stop;60;0;0;0;0;0
1751444036514;1751444036742;228;stop;0;60;0;0;0;0
1751444038450;1751444038644;194;stop;0;60;0;0;0;0
1751444039139;1751444039252;113;stop;0;60;0;0;0;0
1751444041490;1751444041632;142;stop;0;60;0;0;0;0
1751444041983;1751444042098;115;stop;0;60;0;0;0;0
1751444042999;1751444043191;192;stop;60;60;0;0;0;0
1751444043191;1751444043378;187;stop;60;0;0;0;0;0
1751444044432;1751444044583;151;stop;60;0;0;0;0;0
1751444045734;1751444045994;260;stop;60;60;0;0;0;0
1751444045994;1751444046238;244;stop;60;0;0;0;0;0
1751444046540;1751444046654;114;stop;60;0;0;0;0;0
1751444047608;1751444047890;282;stop;60;0;0;0;0;0
1751444049599;1751444049713;114;stop;60;60;0;0;0;0
1751444049907;1751444050059;152;stop;60;60;0;0;0;0
1751444050059;1751444050183;124;stop;60;0;0;0;0;0
1751444051763;1751444052010;247;stop;60;0;0;0;0;0
1751444053522;1751444053621;99;stop;60;60;0;0;0;0
1751444053621;1751444053803;182;stop;0;60;0;0;0;0
1751444056348;1751444056605;257;stop;60;0;0;0;0;0
1751444057323;1751444057453;130;stop;60;0;0;0;0;0
1751444057453;1751444057599;146;stop;60;60;0;0;0;0
1751444059498;1751444059617;119;stop;60;0;0;0;0;0
1751444060528;1751444060727;199;stop;0;60;0;0;0;0
1751444061668;1751444061812;144;stop;60;60;0;0;0;0
1751444061812;1751444061921;109;stop;60;0;0;0;0;0
1751444062316;1751444062434;118;stop;60;0;0;0;0;0
1751444063164;1751444063385;221;stop;60;0;0;0;0;0
1751444063521;1751444063632;111;stop;60;0;0;0;0;0
1751444065753;1751444065941;188;stop;60;0;0;0;0;0
1751444067214;1751444067498;284;stop;60;0;0;0;0;0
1751444067498;1751444067657;159;stop;60;60;0;0;0;0
1751444068036;1751444068219;183;stop;60;60;0;0;0;0
1751444068219;1751444068467;248;stop;60;0;0;0;0;0
1751444068773;1751444068903;130;stop;60;0;0;0;0;0
1751444068903;1751444069017;114;stop;60;60;0;0;0;0
1751444069281;1751444069424;143;stop;60;60;0;0;0;0
1751444069424;1751444069529;105;stop;60;0;0;0;0;0
1751444071022;1751444071132;110;stop;60;60;0;0;0;0
1751444071132;1751444071285;153;stop;0;60;0;0;0;0
1751444072374;1751444072563;189;stop;60;60;0;0;0;0
1751444072869;1751444072968;99;stop;60;60;0;0;0;0
1751444072968;1751444073093;125;stop;60;0;0;0;0;0
1751444077743;1751444077927;184;stop;60;60;0;0;0;0
1751444080141;1751444080266;125;stop;60;0;0;0;0;0
1751444080266;1751444080383;117;stop;60;60;0;0;0;0
1751444080383;1751444080665;282;stop;60;0;0;0;0;0
1751444081344;1751444081455;111;stop;60;0;0;0;0;0
1751444082270;1751444082514;244;stop;60;0;0;0;0;0
1751444082613;1751444082728;115;stop;60;0;0;0;0;0
1751444083913;1751444084099;186;stop;60;60;0;0;0;0
1751444084099;1751444084216;117;stop;60;0;0;0;0;0
1751444084914;1751444085026;112;stop;60;0;0;0;0;0
1751444086466;1751444086576;110;stop;60;0;0;0;0;0
1751444088196;1751444088336;140;stop;60;0;0;0;0;0
1751444089753;1751444089976;223;stop;60;60;0;0;0;0
1751444089976;1751444090271;295;stop;60;0;0;0;0;0
1751444090975;1751444091097;122;stop;60;60;0;0;0;0
1751444092475;1751444092739;264;stop;60;60;0;0;0;0
1751444092739;1751444092968;229;stop;60;0;0;0;0;0
1751444095177;1751444095293;116;stop;60;60;0;0;0;0
1751444095533;1751444095702;169;stop;60;60;0;0;0;0
1751444095702;1751444095990;288;stop;60;0;0;0;0;0
1751444096573;1751444096728;155;stop;60;0;0;0;0;0
1751444098645;1751444098845;200;stop;50;50;0;0;0;0
1751444100170;1751444100389;219;stop;0;30;0;0;0;0
1751444100913;1751444101019;106;stop;0;30;0;0;0;0
1751444101019;1751444101210;191;stop;30;30;0;0;0;0
1751444101210;1751444101346;136;stop;0;30;0;0;0;0
1751444102209;1751444102329;120;stop;0;30;0;0;0;0
1751444102935;1751444103108;173;stop;40;40;0;0;0;0
1751444103515;1751444103629;114;stop;0;50;0;0;0;0
1751444104106;1751444104218;112;stop;0;50;0;0;0;0
1751444105523;1751444105820;297;stop;50;50;0;0;0;0
1751444105820;1751444105930;110;stop;50;0;0;0;0;0
1751444106281;1751444106480;199;stop;60;60;0;0;0;0
1751444106480;1751444106714;234;stop;60;0;0;0;0;0
1751444107002;1751444107124;122;stop;60;0;0;0;0;0
1751444108984;1751444109184;200;stop;60;0;0;0;0;0
1751444109626;1751444109762;136;stop;60;0;0;0;0;0
1751444114401;1751444114526;125;stop;60;60;0;0;0;0
1751444115878;1751444115994;116;stop;60;0;0;0;0;0
1751444118432;1751444118637;205;stop;60;0;0;0;0;0
1751444119992;1751444120289;297;stop;60;60;0;0;0;0
1751444120575;1751444120797;222;stop;60;60;0;0;0;0
1751444120797;1751444120988;191;stop;0;60;0;0;0;0
1751444123643;1751444123939;296;stop;60;60;0;0;0;0
1751444123939;1751444124119;180;stop;60;0;0;0;0;0
1751444125222;1751444125348;126;stop;60;0;0;0;0;0
1751444126557;1751444126705;148;stop;60;60;0;0;0;0
1751444126705;1751444126812;107;stop;60;0;0;0;0;0
1751444127363;1751444127521;158;stop;60;0;0;0;0;0
1751444129236;1751444129535;299;stop;50;50;0;0;0;0
1751444131083;1751444131234;151;stop;50;50;0;0;0;0
1751444131345;1751444131515;170;stop;50;50;0;0;0;0
1751444131637;1751444131805;168;stop;50;50;0;0;0;0
1751444131914;1751444132121;207;stop;50;50;0;0;0;0
1751444132234;1751444132444;210;stop;50;50;0;0;0;0
1751444134274;1751444134466;192;stop;60;60;0;0;0;0
1751444136604;1751444136745;141;stop;60;0;0;0;0;0
1751444140139;1751444140265;126;stop;60;60;0;0;0;0
1751444140795;1751444141067;272;stop;60;60;0;0;0;0
1751444142961;1751444143096;135;stop;60;60;0;0;0;0
1751444143496;1751444143629;133;stop;60;60;0;0;0;0
1751444146114;1751444146292;178;stop;50;50;0;0;0;0
1751444151311;1751444151453;142;stop;60;0;0;0;0;0
1751444156292;1751444156566;274;stop;60;60;0;0;0;0
1751444157947;1751444158212;265;stop;60;0;0;0;0;0
1751444161156;1751444161436;280;stop;60;60;0;0;0;0
1751444161436;1751444161630;194;stop;60;0;0;0;0;0
1751444162053;1751444162288;235;stop;60;0;0;0;0;0
1751444163362;1751444163627;265;stop;60;0;0;0;0;0
1751444164418;1751444164539;121;stop;60;0;0;0;0;0
1751444165448;1751444165629;181;stop;60;60;0;0;0;0
1751444165629;1751444165844;215;stop;0;60;0;0;0;0
1751444166773;1751444166887;114;stop;0;60;0;0;0;0
1751444167764;1751444168019;255;stop;60;0;0;0;0;0
1751444168144;1751444168286;142;stop;60;0;0;0;0;0
1751444170281;1751444170474;193;stop;60;0;0;0;0;0
1751444170730;1751444170844;114;stop;60;0;0;0;0;0
1751444171573;1751444171730;157;stop;60;60;0;0;0;0
1751444171730;1751444171844;114;stop;60;0;0;0;0;0
1751444172589;1751444172703;114;stop;60;0;0;0;0;0
1751444173334;1751444173540;206;stop;60;0;0;0;0;0
1751444174783;1751444174902;119;stop;60;0;0;0;0;0
1751444176522;1751444176678;156;stop;60;0;0;0;0;0
1751444176974;1751444177087;113;stop;60;0;0;0;0;0
1751444177859;1751444177987;128;stop;60;60;0;0;0;0
1751444177987;1751444178137;150;stop;60;0;0;0;0;0
1751444179122;1751444179233;111;stop;60;0;0;0;0;0
1751444180366;1751444180559;193;stop;60;60;0;0;0;0
1751444180804;1751444180986;182;stop;60;60;0;0;0;0
1751444180986;1751444181191;205;stop;60;0;0;0;0;0
1751444181323;1751444181612;289;stop;60;0;0;0;0;0
1751444184396;1751444184677;281;stop;60;60;0;0;0;0
1751444184677;1751444184869;192;stop;60;0;0;0;0;0
1751444186470;1751444186749;279;stop;60;60;0;0;0;0
1751444187596;1751444187783;187;stop;60;0;0;0;0;0
1751444188942;1751444189061;119;stop;60;0;0;0;0;0
1751444190242;1751444190461;219;stop;60;60;0;0;0;0
1751444190461;1751444190674;213;stop;60;0;0;0;0;0
1751444191269;1751444191415;146;stop;60;60;0;0;0;0
1751444192183;1751444192362;179;stop;60;0;0;0;0;0
1751444194788;1751444195000;212;stop;60;60;0;0;0;0
1751444196321;1751444196482;161;stop;60;0;0;0;0;0
1751444199105;1751444199315;210;stop;60;60;0;0;0;0
1751444199315;1751444199508;193;stop;60;0;0;0;0;0
1751444200080;1751444200210;130;stop;60;0;0;0;0;0
1751444201083;1751444201339;256;stop;0;60;0;0;0;0
1751444202392;1751444202673;281;stop;0;60;0;0;0;0
1751444203327;1751444203440;113;stop;0;60;0;0;0;0
1751444205352;1751444205511;159;stop;60;0;0;0;0;0
1751444206648;1751444206775;127;stop;60;0;0;0;0;0
1751444208822;1751444208977;155;stop;60;0;0;0;0;0
1751444210135;1751444210249;114;stop;60;0;0;0;0;0
1751444211304;1751444211483;179;stop;60;60;0;0;0;0
1751444212131;1751444212369;238;stop;60;0;0;0;0;0
1751444213133;1751444213244;111;stop;60;60;0;0;0;0
1751444213876;1751444214041;165;stop;60;60;0;0;0;0
1751444214041;1751444214273;232;stop;60;0;0;0;0;0
1751444216333;1751444216501;168;stop;60;0;0;0;0;0
1751444217347;1751444217473;126;stop;60;0;0;0;0;0
1751444217473;1751444217581;108;stop;60;60;0;0;0;0
1751444218928;1751444219130;202;stop;60;60;0;0;0;0
1751444219622;1751444219827;205;stop;60;60;0;0;0;0
1751444219827;1751444219969;142;stop;60;0;0;0;0;0
1751444220803;1751444220918;115;stop;60;60;0;0;0;0
1751444221167;1751444221339;172;stop;60;60;0;0;0;0
1751444222609;1751444222722;113;stop;60;60;0;0;0;0
1751444222841;1751444222947;106;stop;60;60;0;0;0;0
1751444222947;1751444223056;109;stop;60;0;0;0;0;0
1751444223791;1751444223905;114;stop;60;0;0;0;0;0
1751444224953;1751444225109;156;stop;60;60;0;0;0;0
1751444225109;1751444225218;109;stop;60;0;0;0;0;0
1751444226673;1751444226917;244;stop;60;60;0;0;0;0
1751444227177;1751444227422;245;stop;60;60;0;0;0;0
1751444227422;1751444227617;195;stop;0;60;0;0;0;0
1751444228167;1751444228298;131;stop;0;60;0;0;0;0
1751444229503;1751444229701;198;stop;60;60;0;0;0;0
1751444229701;1751444229832;131;stop;60;0;0;0;0;0
1751444230764;1751444230883;119;stop;60;0;0;0;0;0
1751444232604;1751444232704;100;stop;60;0;0;0;0;0
1751444234630;1751444234841;211;stop;60;60;0;0;0;0
1751444236190;1751444236398;208;stop;60;0;0;0;0;0
1751444237347;1751444237488;141;stop;60;60;0;0;0;0
1751444237732;1751444237878;146;stop;60;60;0;0;0;0
1751444239566;1751444239822;256;stop;60;60;0;0;0;0
1751444240214;1751444240342;128;stop;60;60;0;0;0;0
1751444240342;1751444240530;188;stop;60;0;0;0;0;0
1751444241069;1751444241186;117;stop;60;0;0;0;0;0
1751444241695;1751444241853;158;stop;0;60;0;0;0;0
1751444241853;1751444242117;264;stop;60;60;0;0;0;0
1751444242378;1751444242642;264;stop;60;60;0;0;0;0
1751444242642;1751444242822;180;stop;0;60;0;0;0;0
1751444243144;1751444243257;113;stop;0;60;0;0;0;0
1751444243951;1751444244123;172;stop;0;60;0;0;0;0
1751444244337;1751444244449;112;stop;0;60;0;0;0;0
1751444245631;1751444245872;241;stop;60;60;0;0;0;0
1751444246297;1751444246465;168;stop;60;60;0;0;0;0
1751444247275;1751444247402;127;stop;60;0;0;0;0;0
1751444248140;1751444248254;114;stop;60;0;0;0;0;0
1751444248917;1751444249045;128;stop;60;60;0;0;0;0
1751444249045;1751444249299;254;stop;60;0;0;0;0;0
1751444251183;1751444251390;207;stop;60;60;0;0;0;0
1751444251708;1751444251934;226;stop;60;60;0;0;0;0
1751444251934;1751444252064;130;stop;60;0;0;0;0;0
1751444252724;1751444252840;116;stop;60;0;0;0;0;0
1751444253515;1751444253656;141;stop;60;60;0;0;0;0
1751444253656;1751444253827;171;stop;0;60;0;0;0;0
1751444254511;1751444254633;122;stop;0;60;0;0;0;0
1751444256559;1751444256772;213;stop;60;60;0;0;0;0
1751444256772;1751444256879;107;stop;60;0;0;0;0;0
1751444257959;1751444258120;161;stop;60;0;0;0;0;0
1751444259587;1751444259803;216;stop;60;0;0;0;0;0
1751444261312;1751444261568;256;stop;60;0;0;0;0;0
1751444262985;1751444263199;214;stop;60;0;0;0;0;0
1751444263403;1751444263638;235;stop;60;0;0;0;0;0
1751444265103;1751444265231;128;stop;60;0;0;0;0;0
1751444266575;1751444266707;132;stop;60;0;0;0;0;0
1751444269729;1751444269933;204;stop;60;0;0;0;0;0
1751444271110;1751444271281;171;stop;60;0;0;0;0;0
1751444272095;1751444272320;225;stop;60;0;0;0;0;0
1751444273147;1751444273294;147;stop;60;60;0;0;0;0
1751444273294;1751444273487;193;stop;0;60;0;0;0;0
1751444274219;1751444274358;139;stop;0;60;0;0;0;0
1751444275921;1751444276205;284;stop;60;0;0;0;0;0
1751444278343;1751444278622;279;stop;60;0;0;0;0;0
1751444279920;1751444280047;127;stop;60;0;0;0;0;0
1751444281384;1751444281514;130;stop;60;0;0;0;0;0
1751444283955;1751444284213;258;stop;60;0;0;0;0;0
1751444285342;1751444285613;271;stop;60;0;0;0;0;0
1751444287103;1751444287328;225;stop;60;0;0;0;0;0
1751444288732;1751444288932;200;stop;60;60;0;0;0;0
1751444289720;1751444289832;112;stop;60;0;0;0;0;0
1751444289832;1751444290120;288;stop;60;60;0;0;0;0
1751444290362;1751444290571;209;stop;60;60;0;0;0;0
1751444290571;1751444290670;99;stop;60;0;0;0;0;0
1751444292466;1751444292671;205;stop;60;60;0;0;0;0
1751444292999;1751444293126;127;stop;60;60;0;0;0;0
1751444293126;1751444293250;124;stop;60;0;0;0;0;0
1751444293951;1751444294066;115;stop;60;0;0;0;0;0
1751444294066;1751444294321;255;stop;60;60;0;0;0;0
1751444294613;1751444294736;123;stop;60;60;0;0;0;0
1751444294736;1751444294835;99;stop;0;60;0;0;0;0
1751444295682;1751444295794;112;stop;0;60;0;0;0;0
1751444296808;1751444296976;168;stop;60;60;0;0;0;0
1751444300447;1751444300726;279;stop;60;60;0;0;0;0
1751444304228;1751444304379;151;stop;60;60;0;0;0;0
1751444304938;1751444305213;275;stop;60;0;0;0;0;0
1751444305371;1751444305517;146;stop;60;0;0;0;0;0
1751444307734;1751444307948;214;stop;60;0;0;0;0;0
1751444308896;1751444309026;130;stop;60;60;0;0;0;0
1751444309444;1751444309702;258;stop;60;60;0;0;0;0
1751444309702;1751444309891;189;stop;60;0;0;0;0;0
1751444313936;1751444314080;144;stop;60;0;0;0;0;0
1751444317531;1751444317739;208;stop;60;0;0;0;0;0
1751444320266;1751444320440;174;stop;0;60;0;0;0;0
1751444321251;1751444321509;258;stop;0;60;0;0;0;0
1751444321845;1751444321981;136;stop;0;60;0;0;0;0
1751444322922;1751444323097;175;stop;60;60;0;0;0;0
1751444323097;1751444323274;177;stop;0;60;0;0;0;0
1751444323791;1751444323920;129;stop;0;60;0;0;0;0
1751444323920;1751444324113;193;stop;60;60;0;0;0;0
1751444324547;1751444324737;190;stop;60;60;0;0;0;0
1751444324737;1751444324843;106;stop;60;0;0;0;0;0
1751444326093;1751444326213;120;stop;60;0;0;0;0;0
1751444326213;1751444326361;148;stop;60;60;0;0;0;0
1751444327487;1751444327669;182;stop;60;0;0;0;0;0
1751444327669;1751444327909;240;stop;60;60;0;0;0;0
1751444328330;1751444328618;288;stop;60;60;0;0;0;0
1751444328618;1751444328718;100;stop;60;0;0;0;0;0
1751444330949;1751444331095;146;stop;0;60;0;0;0;0
1751444331393;1751444331506;113;stop;0;60;0;0;0;0
1751444333039;1751444333177;138;stop;60;60;0;0;0;0
1751444333177;1751444333421;244;stop;60;0;0;0;0;0
1751444334654;1751444334796;142;stop;60;0;0;0;0;0
1751444334796;1751444335010;214;stop;60;60;0;0;0;0
1751444335293;1751444335488;195;stop;60;60;0;0;0;0
1751444337745;1751444337859;114;stop;0;60;0;0;0;0
1751444337859;1751444337974;115;stop;60;60;0;0;0;0
1751444337974;1751444338122;148;stop;60;0;0;0;0;0
1751444338550;1751444338849;299;stop;60;60;0;0;0;0
1751444341283;1751444341403;120;stop;0;60;0;0;0;0
1751444341897;1751444342011;114;stop;0;60;0;0;0;0
1751444345647;1751444345902;255;stop;60;60;0;0;0;0
1751444346150;1751444346433;283;stop;60;60;0;0;0;0
1751444346433;1751444346535;102;stop;60;0;0;0;0;0
1751444349808;1751444350052;244;stop;0;60;0;0;0;0
1751444350266;1751444350388;122;stop;0;60;0;0;0;0
1751444351683;1751444351785;102;stop;60;0;0;0;0;0
1751444352361;1751444352486;125;stop;60;0;0;0;0;0
1751444353414;1751444353530;116;stop;60;60;0;0;0;0
1751444353530;1751444353727;197;stop;0;60;0;0;0;0
1751444355480;1751444355733;253;stop;60;60;0;0;0;0
1751444355733;1751444355863;130;stop;60;0;0;0;0;0
1751444356827;1751444357047;220;stop;60;0;0;0;0;0
1751444357047;1751444357148;101;stop;60;60;0;0;0;0
1751444357148;1751444357263;115;stop;60;0;0;0;0;0
1751444359098;1751444359301;203;stop;60;0;0;0;0;0
1751444360723;1751444360836;113;stop;60;0;0;0;0;0
1751444361233;1751444361418;185;stop;60;0;0;0;0;0
1751444362780;1751444362944;164;stop;60;60;0;0;0;0
1751444362944;1751444363152;208;stop;0;60;0;0;0;0
1751444363386;1751444363501;115;stop;0;60;0;0;0;0
1751444364743;1751444365031;288;stop;60;60;0;0;0;0
1751444365031;1751444365153;122;stop;60;0;0;0;0;0
1751444366669;1751444366781;112;stop;60;0;0;0;0;0
1751444367501;1751444367729;228;stop;0;60;0;0;0;0
1751444367879;1751444367992;113;stop;0;60;0;0;0;0
1751444368515;1751444368618;103;stop;0;60;0;0;0;0
1751444368835;1751444368949;114;stop;0;60;0;0;0;0
1751444371019;1751444371192;173;stop;60;0;0;0;0;0
1751444372323;1751444372478;155;stop;60;0;0;0;0;0
1751444373433;1751444373567;134;stop;60;0;0;0;0;0
1751444375540;1751444375639;99;stop;60;0;0;0;0;0
1751444376466;1751444376583;117;stop;60;0;0;0;0;0
1751444377492;1751444377692;200;stop;0;60;0;0;0;0
1751444377971;1751444378087;116;stop;0;60;0;0;0;0
1751444379710;1751444379971;261;stop;0;60;0;0;0;0
1751444380200;1751444380320;120;stop;0;60;0;0;0;0
1751444382247;1751444382371;124;stop;0;60;0;0;0;0
1751444384842;1751444384960;118;stop;60;0;0;0;0;0
1751444389590;1751444389767;177;stop;60;0;0;0;0;0
1751444391240;1751444391356;116;stop;60;0;0;0;0;0
1751444394230;1751444394352;122;stop;60;0;0;0;0;0
1751444396589;1751444396743;154;stop;60;0;0;0;0;0
1751444397643;1751444397762;119;stop;60;0;0;0;0;0
1751444398388;1751444398621;233;stop;60;0;0;0;0;0
1751444398903;1751444399054;151;stop;60;0;0;0;0;0
1751444400704;1751444400860;156;stop;60;0;0;0;0;0
1751444401354;1751444401467;113;stop;60;0;0;0;0;0
1751444402304;1751444402499;195;stop;0;60;0;0;0;0
1751444402714;1751444402826;112;stop;0;60;0;0;0;0
1751444404486;1751444404759;273;stop;60;60;0;0;0;0
1751444404759;1751444404965;206;stop;60;0;0;0;0;0
1751444405698;1751444405814;116;stop;60;0;0;0;0;0
1751444406870;1751444407126;256;stop;60;0;0;0;0;0
1751444407259;1751444407379;120;stop;60;0;0;0;0;0
1751444409846;1751444410017;171;stop;60;0;0;0;0;0
1751444411880;1751444412104;224;stop;60;60;0;0;0;0
1751444412850;1751444413114;264;stop;60;0;0;0;0;0
1751444413703;1751444413825;122;stop;60;0;0;0;0;0
1751444414643;1751444414804;161;stop;60;60;0;0;0;0
1751444414804;1751444414970;166;stop;0;60;0;0;0;0
1751444415812;1751444415963;151;stop;0;60;0;0;0;0
1751444418339;1751444418582;243;stop;60;60;0;0;0;0
1751444424399;1751444424514;115;stop;60;0;0;0;0;0
1751444427339;1751444427538;199;stop;60;0;0;0;0;0
1751444428739;1751444428914;175;stop;60;0;0;0;0;0
1751444430110;1751444430234;124;stop;60;0;0;0;0;0
1751444433458;1751444433706;248;stop;60;60;0;0;0;0
1751444433940;1751444434217;277;stop;60;60;0;0;0;0
1751444434217;1751444434461;244;stop;60;0;0;0;0;0
1751444435577;1751444435699;122;stop;60;0;0;0;0;0
1751444437047;1751444437179;132;stop;0;60;0;0;0;0
1751444437900;1751444438069;169;stop;60;60;0;0;0;0
1751444438069;1751444438197;128;stop;60;0;0;0;0;0
1751444438956;1751444439073;117;stop;60;0;0;0;0;0
1751444439801;1751444439928;127;stop;0;60;0;0;0;0
1751444440456;1751444440671;215;stop;60;60;0;0;0;0
1751444440671;1751444440871;200;stop;0;60;0;0;0;0
1751444442706;1751444442969;263;stop;60;60;0;0;0;0
1751444445459;1751444445670;211;stop;60;0;0;0;0;0
1751444446731;1751444446917;186;stop;60;0;0;0;0;0
1751444447349;1751444447526;177;stop;60;0;0;0;0;0
1751444448658;1751444448829;171;stop;60;0;0;0;0;0
1751444450085;1751444450217;132;stop;60;0;0;0;0;0
1751444452085;1751444452344;259;stop;60;0;0;0;0;0
1751444452990;1751444453196;206;stop;60;60;0;0;0;0
1751444455338;1751444455620;282;stop;60;0;0;0;0;0
1751444456887;1751444457004;117;stop;60;0;0;0;0;0
1751444459257;1751444459425;168;stop;60;0;0;0;0;0
1751444461777;1751444461954;177;stop;60;60;0;0;0;0
1751444461954;1751444462168;214;stop;60;0;0;0;0;0
1751444462353;1751444462471;118;stop;60;0;0;0;0;0
1751444463251;1751444463483;232;stop;60;0;0;0;0;0
1751444464201;1751444464447;246;stop;60;60;0;0;0;0
1751444464661;1751444464779;118;stop;60;60;0;0;0;0
1751444464779;1751444464895;116;stop;60;0;0;0;0;0
1751444465544;1751444465657;113;stop;60;0;0;0;0;0
1751444467517;1751444467631;114;stop;0;60;0;0;0;0
1751444468411;1751444468541;130;stop;0;60;0;0;0;0
1751444468737;1751444468882;145;stop;0;60;0;0;0;0
1751444470419;1751444470583;164;stop;60;0;0;0;0;0
1751444471062;1751444471177;115;stop;60;0;0;0;0;0
1751444471866;1751444472112;246;stop;60;60;0;0;0;0
1751444472112;1751444472310;198;stop;60;0;0;0;0;0
1751444472907;1751444473060;153;stop;60;0;0;0;0;0
1751444474873;1751444475055;182;stop;60;0;0;0;0;0
1751444477856;1751444478123;267;stop;60;60;0;0;0;0
1751444479224;1751444479368;144;stop;60;60;0;0;0;0
1751444480391;1751444480565;174;stop;60;0;0;0;0;0
1751444481424;1751444481543;119;stop;60;0;0;0;0;0
1751444482347;1751444482593;246;stop;60;60;0;0;0;0
1751444482593;1751444482714;121;stop;60;0;0;0;0;0
1751444483166;1751444483297;131;stop;60;0;0;0;0;0
1751444484580;1751444484772;192;stop;60;60;0;0;0;0
1751444484772;1751444484979;207;stop;60;0;0;0;0;0
1751444485673;1751444485917;244;stop;60;60;0;0;0;0
1751444486316;1751444486542;226;stop;60;60;0;0;0;0
1751444486542;1751444486671;129;stop;60;0;0;0;0;0
1751444487741;1751444487857;116;stop;60;0;0;0;0;0
1751444487857;1751444487965;108;stop;60;60;0;0;0;0
1751444488763;1751444489023;260;stop;60;0;0;0;0;0
1751444489960;1751444490228;268;stop;60;60;0;0;0;0
1751444490228;1751444490327;99;stop;60;0;0;0;0;0
1751444491250;1751444491364;114;stop;60;0;0;0;0;0
1751444492064;1751444492162;98;stop;60;60;0;0;0;0
1751444492162;1751444492446;284;stop;0;60;0;0;0;0
1751444493693;1751444493836;143;stop;0;60;0;0;0;0
1751444494129;1751444494252;123;stop;0;60;0;0;0;0
1751444495527;1751444495679;152;stop;60;0;0;0;0;0
1751444495817;1751444495933;116;stop;60;0;0;0;0;0
1751444496323;1751444496509;186;stop;60;0;0;0;0;0
1751444497387;1751444497500;113;stop;60;60;0;0;0;0
1751444497740;1751444497979;239;stop;60;60;0;0;0;0
1751444497979;1751444498152;173;stop;60;0;0;0;0;0
1751444500908;1751444501076;168;stop;60;60;0;0;0;0
1751444501709;1751444501837;128;stop;60;0;0;0;0;0
1751444503554;1751444503699;145;stop;60;0;0;0;0;0
1751444503699;1751444503863;164;stop;60;60;0;0;0;0
1751444504410;1751444504588;178;stop;60;0;0;0;0;0
1751444505041;1751444505156;115;stop;60;0;0;0;0;0
1751444505156;1751444505317;161;stop;60;60;0;0;0;0
1751444505518;1751444505619;101;stop;60;60;0;0;0;0
1751444505619;1751444505721;102;stop;60;0;0;0;0;0
1751444506271;1751444506393;122;stop;60;0;0;0;0;0
1751444507890;1751444508075;185;stop;60;0;0;0;0;0
1751444510132;1751444510254;122;stop;60;60;0;0;0;0
1751444510254;1751444510520;266;stop;60;0;0;0;0;0
1751444513618;1751444513839;221;stop;60;60;0;0;0;0
1751444513839;1751444513981;142;stop;60;0;0;0;0;0
1751444514945;1751444515065;120;stop;60;0;0;0;0;0
1751444516389;1751444516666;277;stop;60;60;0;0;0;0
1751444516666;1751444516951;285;stop;60;0;0;0;0;0
1751444517538;1751444517784;246;stop;60;60;0;0;0;0
1751444518005;1751444518205;200;stop;60;60;0;0;0;0
1751444518205;1751444518364;159;stop;60;0;0;0;0;0
1751444520035;1751444520238;203;stop;60;60;0;0;0;0
1751444520697;1751444520860;163;stop;60;60;0;0;0;0
1751444520860;1751444520959;99;stop;60;0;0;0;0;0
1751444521718;1751444521828;110;stop;60;0;0;0;0;0
1751444522415;1751444522528;113;stop;60;60;0;0;0;0
1751444522528;1751444522714;186;stop;0;60;0;0;0;0
1751444523551;1751444523667;116;stop;0;60;0;0;0;0
1751444523667;1751444523898;231;stop;60;60;0;0;0;0
1751444524329;1751444524476;147;stop;60;60;0;0;0;0
1751444524476;1751444524596;120;stop;60;0;0;0;0;0
1751444526006;1751444526121;115;stop;60;0;0;0;0;0
1751444527500;1751444527635;135;stop;60;0;0;0;0;0
1751444529051;1751444529176;125;stop;60;0;0;0;0;0
1751444529684;1751444529803;119;stop;0;60;0;0;0;0
1751444530122;1751444530236;114;stop;0;60;0;0;0;0
